chunk_id,year,heading,text,label
2c97a837743dfa78,2024,,"Anduril brings autonomy and artificial intelligence to the art of maritime monitoring and protection. Our Maritime Sentry Tower is equipped with sensors optimized for the maritime environment, capable of autonomously detecting and identifying targets of interest at ranges (up to 25km) over 15km during both day and night operations.",
032ab494939f857a,2024,,"Lattice persistently analyzes the environment and artificial intelligence algorithms detect, track and classify objects of interest in any domain. Only relevant points are surfaced to operators through customized alerts allowing them to focus on the mission and not the monitors.",
b80f8ee59c4f81f7,2025,,"Making it this far has required herculean investments from the combined Anduril-USAF team measured in time and money. But even more so, our measure of our success has been in the emotion — the blood, sweat, and tears — that made this airframe leave the ground. One of our team members said it best:",
3635434a9a2436d7,2025,,"Archer is designing and developing the key enabling technologies and aircraft necessary to power the future of aviation. To learn more, visit",
585a499b4988472c,2025,,"The Anduril 250, second-ever Cup Series street course, will take place on Sunday, June 21, 2026. The NASCAR San Diego Weekend presented by Anduril will be the first NASCAR event on an active military base. The Anduril 250 will be preceded by high-energy races for the Xfinity Series and CRAFTSMAN Truck Series races on Friday, June 19, 2026 and Saturday, June 20, 2026. The official NASCAR San Diego street course layout will be unveiled in the near future.",
87e37c43e60df2ea,2024,,"Commercial information, including records of personal property, products or services purchased, obtained, or considered, or other purchasing or consuming histories or tendencies.",
df7228f3a4742869,2025,,"Modern defense operations require compute and connectivity that go wherever the mission does—not just where the infrastructure allows. Klas is best known for its Voyager line: a modular family of compute and networking systems built to survive extreme temperatures, jamming, dust, and denied environments. Voyager is already deployed as part of Anduril’s Menace family of systems, supporting operations across ground, maritime, and air domains.",
dd3042387776f147,2025,,"As the space domain becomes increasingly contested and congested, the ability to protect and maneuver key assets is foundational to a strong in-space security posture. RPO missions are critical to strengthening U.S. space operations by maintaining the capacity to maneuver freely and safely on orbit. This is especially important as adversaries continue to invest in counterspace capabilities that pose a risk to strategic assets, attempting to deny our ability to safely operate in space.",
2ea332490395cfdb,2024,Sensor Processing & Fusion,"Onboard AI/ML algorithms autonomously process and fuse raw sensor data from distributed assets to detect, track, and target in real-time​ ​",
9e437b875b08909d,2025,,Background Checks. To conduct reference and background checks where required and/or permitted by applicable local law.,
99285b36e6f370c9,2024,,"Waterside protection for military bases, borders, ports & other critical infrastructure.",
da3bc3cb1a901c43,2025,,"If you have any questions or concerns regarding this Privacy Notice, you may submit a request to",
c90120f322216422,2025,,"Available in mobile, maneuverable, and man-portable form factors with scalable, ruggedized compute and comms",
637452381c8fd4af,2025,,"A new office, expanding partnerships, and accelerated delivery of autonomous systems mark Anduril’s commitment to the defense of Taiwan",
eb8e3e04604074e7,2024,"Anduril Deploys 300th Autonomous Surveillance Tower (AST), Advancing Capability for Border Security","Anduril is proud to announce the deployment of the 300th Autonomous Surveillance Tower (AST) in support of the U.S. Customs and Border Protection (CBP), reaching a key milestone supporting Border Patrol Agents’ awareness on land and maritime borders. Anduril estimates that ASTs now provide approximately 30% coverage of the U.S. southern land border.",
9ae07e0cb304ee9b,2025,,"Sensor fusion and object detection are performed onboard in real-time. Anduril’s computer vision algorithms present operators with decision points, not noise.",
ff985c4773a71042,2025,"Collaborative Teaming​
 ","Copperhead can exchange real-time data with underwater vehicles via onboard acoustic comms, or establish RF links with above-water assets . ​",
0fced0cf6a194208,2024,,"At Anduril, you have to be a very good self-learner and be open to new concepts and operating in ways that maybe you aren’t used to operating but that’s what makes it fun!",
a1a3d006e5edfb43,2025,,"The Solid Rocket Motors effort could help ensures European access to a reliable line of propulsion systems offering industrial redundancy and delivery at scale, when domestic sources are not yet sufficient.",
2a37b6bbe71eecce,2025,,"Illuminator enables operations during day, night, and low visibility conditions",
f46263637728ea65,2024,,", Lattice for Mission Autonomy enabled a single soldier to manage an integrated team of multiple uncrewed aircraft to locate, identify, and destroy a surface-to-air missile site.",
