chunk_id,year,heading,text,label
d2a175fb85bdf7f7,2012,,"As a world leader in visual computing technology NVIDIA's objective remains solid: to be the most important 3D company in the world. We invest in our people and our technologies, support and fund industry research around the world, and consistently deliver quality, competitively priced products to our customers. NVIDIA's culture promotes and inspires our team of world-class engineers and developers to be at the top of their game. We've created an environment where talents are recognized and collaboration is valued. Our employees are shaping the world of tomorrow...today. We invite you to explore the opportunities available at NVIDIA - just click on the link to see what your future may hold. We love what we do because we do what we love. Join us. HOW TO SUBMIT YOUR RESUME: Apply online Email us at hr@nvidia.com Create an account (if you don't see an opening that interests you now) Note to Applicants: Due to poor image quality, NVIDIA no longer accepts faxed resumes. If you wish to submit your resume, please submit online through this website or send us a hard copy via regular mail. NVIDIA conducts background checks as a condition of employment. Please Note: Principals only please. Agency resumes are not accepted and will be considered unsolicited resumes that are not subject to placement fees. PROCESSOR ARCHITECT: PERFORMANCE AND FUNCTIONAL ARCHITECTURE US, TX, Austin QUALITY ARCHITECT - WORKSTATION AND HPC US, CA, Santa Clara SENIOR ASIC VERIFICATION ENGINEER US, CA, Santa Clara",mission_brand
ea5dd0d56d1361ff,2025,Reference Platform NVIDIA Cloud Partner,The Reference Platform NCP is a Specialization for NPN Cloud Partners that offers AI-accelerated services on NVIDIA-certified full-stack infrastructure. This specialization creates a global ecosystem of partners skilled in delivering the full NVIDIA platform to customers worldwide.,job_listing
0fead556aa944b5e,2024,NVIDIA is the Engine of AI,"NVIDIA engineers the most advanced chips, systems, and software for the AI factories of the future. We build new AI services that help companies create their own AI factories.",mission_brand
09cfc6e144a06166,2008,,"As a world leader in visual computing technology NVIDIA's objective remains solid: to be the most important 3D company in the world. We invest in our people and our technologies, support and fund industry research around the world, and consistently deliver quality, competitively priced products to our customers. NVIDIA's culture promotes and inspires our team of world-class engineers and developers to be at the top of their game. We've created an environment where talents are recognized and collaboration is valued. Our employees are shaping the world of tomorrow...today. We invite you to explore the opportunities available at NVIDIA - just click on the link to see what your future may hold. We love what we do because we do what we love. Join us. HOW TO SUBMIT YOUR RESUME: Apply online Email us at hr@nvidia.com Create an account (if you don't see an opening that interests you now) Note to Applicants: Due to poor image quality, NVIDIA no longer accepts faxed resumes. If you wish to submit your resume, please submit online through this website or send us a hard copy via regular mail. NVIDIA conducts background checks as a condition of employment. DEVELOPER TECHNOLOGY ENGINEER US, CA, Santa Clara MANAGER, ADVANCED TECHNOLOGY AND MANUFACTURING US, CA, Santa Clara PRODUCT MANAGER - APPLE US, CA, Santa Clara RUBY ON RAILS WEB DEVELOPER US, CA, Santa Clara SENIOR APPLIED ENGINEER US, CA, Santa Clara > More …",mission_brand
2428b8b956419740,2008,,"As a world leader in visual computing technology NVIDIA's objective remains solid: to be the most important 3D company in the world. We invest in our people and our technologies, support and fund industry research around the world, and consistently deliver quality, competitively priced products to our customers. NVIDIA's culture promotes and inspires our team of world-class engineers and developers to be at the top of their game. We've created an environment where talents are recognized and collaboration is valued. Our employees are shaping the world of tomorrow...today. We invite you to explore the opportunities available at NVIDIA - just click on the link to see what your future may hold. We love what we do because we do what we love. Join us. HOW TO SUBMIT YOUR RESUME: Apply online Email us at hr@nvidia.com Create an account (if you don't see an opening that interests you now) Note to Applicants: Due to poor image quality, NVIDIA no longer accepts faxed resumes. If you wish to submit your resume, please submit online through this website or send us a hard copy via regular mail. NVIDIA conducts background checks as a condition of employment. Please Note: Principals only please. Agency resumes are not accepted and will be considered unsolicited resumes that are not subject to placement fees. SENIOR DFT ENGINEER US, CA, Santa Clara SR. PHYSICAL DESIGN ENGINEER US, TX, Austin SR. PHYSICAL DESIGN ENGINEER US, TX, Austin",mission_brand
59b6cef77a853107,2012,,"Communities GeForce.com TegraZone.com 3DVision Live CUDA Zone Developer Zone NVIDIA Blog Forums GPU Venture Zone PartnerForce Research As a world leader in visual computing technology NVIDIA's objective remains solid: to be the most important 3D company in the world. We invest in our people and our technologies, support and fund industry research around the world, and consistently deliver quality, competitively priced products to our customers. NVIDIA's culture promotes and inspires our team of world-class engineers and developers to be at the top of their game. We've created an environment where talents are recognized and collaboration is valued. Our employees are shaping the world of tomorrow...today. We invite you to explore the opportunities available at NVIDIA - just click on the link to see what your future may hold. We love what we do because we do what we love. Join us. HOW TO SUBMIT YOUR RESUME: Apply online Email us at hr@nvidia.com Create an account (if you don't see an opening that interests you now) Note to Applicants: Due to poor image quality, NVIDIA no longer accepts faxed resumes. If you wish to submit your resume, please submit online through this website or send us a hard copy via regular mail. NVIDIA conducts background checks as a condition of employment. Please Note: Principals only please. Agency resumes are not accepted and will be considered unsolicited resumes that are not subject to placement fees.",mission_brand
1058a581650cbdd7,2017,LEGAL NOTICES,"PLEASE READ THESE TERMS CAREFULLY BEFORE USING THIS SITE. The materials on this web site (the ""Site"") are provided by NVIDIA Corporation (""NVIDIA"") as a service to its customers and may be used for informational purposes only. Single copies may be downloaded subject to the provisions below. By downloading any materials from this site, you agree to these terms, unless the materials are accompanied by a separate download agreement, in which case the terms of that Agreement shall control your rights to use the materials. If you do not agree to them, do not use the site or download any materials from it. FORWARD LOOKING STATEMENTS Information on (or linked to) this website, other than statements or characterizations of historical fact, may contain forward-looking statements. These forward-looking statements are based on our current expectations, estimates and projections about our industry, management's beliefs and certain assumptions made by us. These forward-looking statements are subject to a number of significant risks and uncertainties and our actual results may differ materially. For a discussion of factors that could affect our future results and business, please refer to our Annual Report on Form 10-K, subsequent Quarterly Reports on Form 10-Q, recent Current Reports on Form 8-K, and other Securities and Exchange Commission filings. NVIDIA undertakes no obligation to revise or update any forward-looking statements.",legal_boilerplate
665777950e27cfef,2018,"Last updated: April 3, 2017","11. BINDING ARBITRATION. For any claim against or dispute or controversy with NVIDIA relating to the Agreement or that may arise from it or out of your use of GFN (collectively, “Disputes”), you agree to first contact NVIDIA by U.S. Mail at NVIDIA Corporation, ATTN: Legal, 2701 San Tomas Expressway, Santa Clara, California, 95050 and attempt to resolve the Dispute with NVIDIA informally. In the unlikely event that NVIDIA has not been able to resolve such Dispute it has with you within 60 days of your original informal claim (or sooner if, in NVIDIA's opinion, a Dispute is not likely to be resolved within 60 days), you and NVIDIA each agree to resolve any such Dispute (excluding any NVIDIA claims for injunctive or other equitable relief) by binding arbitration before an arbitrator from Judicial Mediation and Arbitration Services (""JAMS"") located in Santa Clara County, California under the Optional Expedited Arbitration Procedures then in effect for JAMS, except as provided herein. JAMS may be contacted at www.jamsadr.com and will require you to pay an initial filing fee of $250.00 (unless you successfully apply for a waiver of this fee from JAMS). All other JAMS costs associated with the arbitration will be borne by the party that loses the arbitration. The arbitration will be conducted in Santa Clara County, California (or the nearest JAMS Office to Santa Clara County), unless you request an in-person hearing in your hometown or you and NVIDIA agree otherwise. Nothing in this section shall prevent either party from seeking injunctive or other equitable relief from the courts as necessary to prevent the actual or threatened infringement, misappropriation, or violation of that party's data security, intellectual property rights, or other proprietary rights. If for any reason this agreement to arbitrate is found not to apply to a Dispute and as a result a Dispute proceeds in court rather than in arbitration, the dispute shall be exclusively brought in state or federal court in Santa Clara County, California.",legal_boilerplate
b132c1496d137e82,2025,NVIDIA Technologies,"The NVIDIA Technologies Competency provides partners with a high-level overview of the use cases, market opportunities, and technologies related to the broad portfolio of NVIDIA accelerated computing and AI solutions that span the largest cloud data centers to tiny autonomous machines. NVIDIA’s leaps in accelerated computing and AI are at the heart of a new industrial revolution that will reshape the world’s industries, helping partners create solutions that unlock breakthroughs in every field—supporting growth, scientific discovery, and a more sustainable future.",navigation_junk
4a99da5efee33309,2025,Data Center Provider,"Partners who offer colocation services such as high-density data center facilities, interconnected infrastructure, and state-of-art cooling technologies for hosting NVIDIA DGX™ servers globally.",job_listing
d4b8660535da1820,2026,Help Us Transform Entire Industries,"The breakthroughs we’re making at NVIDIA are impacting businesses everywhere, helping them work faster, better, and smarter. Join our team. Make an impact.",mission_brand
b3bb7e116370ad3c,2025,DGX Cloud,"The DGX Cloud Competency focuses on partners who can offer their customers the latest NVIDIA architecture to train, tune, and deploy generative AI models. NVIDIA DGX Cloud is an AI platform designed for enterprises that depend on AI. Optimized to deliver the highest performance for today’s AI workloads, NVIDIA DGX Cloud includes direct access to NVIDIA AI experts who help maximize resource efficiency and utilization.",job_listing
333a8c1924f44b6a,2017,LEGAL NOTICES,"TRADEMARK INFORMATION NVIDIA, the NVIDIA logo, 3D Play, 3D Vision, 3D Vision Pro, 4-Plus-1, APEX, CUDA, Dabbler, DirectStylus, DirectTouch, FX Composer, GameStream, Geared For Gaming, GeForce, GeForce Experience, GeForce GTX, GPUDirect, G-SYNC, GRID LINK, GRID vGPU, GRID VGX, IceClear, ICERA, Iray, Jetson, Kepler, Made To Game, Maximus, mental ray, NSIST on NVIDIA, nTersect, NVIDIA AutoWorks, NVIDIA BATTERY BOOST, NVIDIA Business Platform, NVIDIA GameWorks, NVIDIA GPU BOOST, NVIDIA GRID, NVIDIA GRID vGPU, NVIDIA G-SYNC, NVIDIA IndeX, NVIDIA Maximus, NVIDIA Maxwell, NVIDIA nForce, NVIDIA PartnerForce, NVIDIA PureAudio, NVIDIA Scene Graph, NVIDIA SHIELD, NVIDIA SLI Ready, NVIDIA Slide Cover, NVIDIA TXAA, nView, NVLINK, NVS, Optimus, OptiX, Pascal, PGI, PGI Visual Fortran, PhysX, Quadro, Quadro Experience, RealityServer, SceniX, Shadowplay, SHIELD, SLI, SLI-Ready, Surround, Tegra, Tegra NOTE, TegraZone, Tesla, The Way It's Meant to be Played, TWIMTBP, ULMB, vGPU and Vibrante are trademarks and/or registered trademarks of NVIDIA Corporation in the U.S. and/or other countries. Other company and product names may be trademarks of the respective companies with which they are associated. NVIDIA's trademarks may be used publicly with permission only from NVIDIA, and nothing in this Agreement shall be construed as granting such permission. Fair use of NVIDIA's trademarks in advertising and promotion of NVIDIA products requires proper acknowledgment. PERFORMANCE INFORMATION Performance tests and ratings are measured using specific computer systems and/or components and reflect the approximate performance of NVIDIA products as measured by those tests. Any difference in system hardware or software design or configuration may affect actual performance.",legal_boilerplate
c120a55ae972c72b,2026,Governing Law; Dispute Resolution,"You may opt-out of the foregoing jury trial, class action, arbitration, and collective or consolidated proceeding waiver provisions by notifying NVIDIA in writing within 30 days of commencement of use of the Site or within 30 days of any future change NVIDIA may make to the arbitration provisions in these Terms. Such written notification must be sent by mail to NVIDIA Corporation, Attn: Legal, 2788 San Tomas Expressway, Santa Clara, California, 95051 and must include (1) your name, (2) your address, (3) the reference to NVIDIA’s website as the service to which the notice relates, and (4) a clear statement indicating that you do not wish to resolve disputes through arbitration and demonstrating compliance with the 30-day time limit to opt-out. Any opt-out notification received after the opt-out deadline or not including the required items noted in (1)-(4) in the preceding sentence will not be valid and you will be required to pursue your Dispute in arbitration or small claims court. Opting out of this dispute resolution procedure will not affect the terms and conditions of these Terms, which still apply to you. If you opt-out of any future change NVIDIA may make to the arbitration provisions in these Terms, the most recent version of such change before the change you rejected will apply.",legal_boilerplate
d37c6b2083beef35,2025,Education Services,Partners who have an existing education services organization and would like to either formalize or expand their training and certification offerings.,navigation_junk
91dddcdee32dc912,2026,User Submissions,"Any material, information or other communication you transmit or post to the Site (""Communications"") will be considered non-confidential and non-proprietary. You are solely responsible for the Communications, and NVIDIA will have no obligations with respect to the Communications. NVIDIA and its designees will be free to copy, disclose, distribute, incorporate and otherwise use the Communications and all data, images, sounds, text, and other things embodied therein for any and all commercial or non-commercial purposes. You are prohibited from posting or transmitting to or from the Site any unlawful, threatening, libelous, defamatory, obscene, pornographic, or other material that would violate any law in any jurisdiction. Any Communication is shared voluntarily at your sole risk and you understand it can be read, collected, used, and modified by those with access to it and NVIDIA is not responsible for such Communications including (without limitation) your privacy rights, your proprietary rights, or your legal and regulatory compliance. You acknowledge that NVIDIA does not manage or control Communications that you upload, access, store, or distribute through NVIDIA servers, and accepts no responsibility or liability for that information regardless of whether such Communication is transmitted to or by you in breach of these Terms. You represent and warrant that you own or have sufficient rights to submit the Communications and to grant the foregoing rights, and the Communications do not infringe on anyone else’s rights and will not violate any applicable law.",legal_boilerplate
8bab4a6a137f26d0,2026,Follow Your Passion. Lead a Movement.,You’ll solve some of the world’s hardest problems and discover never-before-seen ways to improve the quality of life for people everywhere. From healthcare to robots. Self-driving cars to blockbuster movies. And a growing list of new opportunities every single day. Watch this video for a glimpse at why NVIDIA is like no place you've ever worked.,mission_brand
cc42079933b30af1,2024,Like No Place You’ve Ever Worked,“NVIDIA is reshaping the future of computing. We’ve built a culture where people can do their life's work. We are a learning machine. The mission is boss. Everyone has a voice.” — Jensen Huang,mission_brand
407073564cef7328,2017,DANIEL Software Security,"I get to work on the biggest events that NVIDIA hosts – like CES, in Las Vegas, and Computex, in Taipei – where we're able to show off our products and vision to thousands of visitors each day. It's always a scramble, but we usually knock it out of the park, thanks to a global events team that's the envy of the industry. I initially came here as an intern and returned when I finished my doctorate in parallel computing models with GPUs. I love the challenge of learning something new each day, assessing where the problems are, and figuring out how GPUs can make things work faster. The best part of my job is that we help scientists help change the world. A few years after joining NVIDIA as a systems software engineer, I became the team's tech lead. NVIDIA has given me opportunities to learn new skills, including serving spells in project management and software architecture. I don't know any other companies this size where engineers get ownership of projects so early on, and where expertise is valued more than experience. Before my current role managing our ASIC and VLSI research, I held R&D roles in both our Research and GPU groups. I really love serving as technical program chair for our annual internal engineering conference - we use it to bring together our engineering community to share ideas and showcase innovation. This is a really exciting place to be. We continue to develop the world's most advanced processors.",employee_story
fb5cd2ec8c330475,2025,NVIDIA Privacy Policy,"For Lead Generation and Identity Enrichment We collect your information from publicly or commercially available sources such as attendance at events we sponsor, searches on the public internet, and data enrichment services. This helps us communicate with you more effectively and find others who are interested in our products and services. See More See Less Type of Data How We Use This Data Legal Basis for Processing Whether We Share This Data If you attend an event we sponsor or download NVIDIA content from a syndicator, we collect from the organizer information such as your name, email address, business affiliations, phone number, and physical or billing address. We use this data to communicate with you and find individuals and organizations that may be interested in our products and services. If you consent, we may also use this information to send customized communications to you (e.g., emailed recommendations). We process this data based on our legitimate interest in finding and communicating with potential customers. We share this information with business partners so they can communicate with you about relevant products or services. We also share this information with identity enrichment providers such as 6Sense or Leadspace to obtain additional details (e.g., title, associated industries) about you. If you have consented to receive marketing communications or recommendations, we share obfuscated (hashed) information about you with third-party ad providers such as Google to serve interest-based ads to you and others. We collect certain personal data from publicly available sources (e.g., the internet) to find individuals and organizations that may be interested in our products or services. The personal data we collect includes names, titles, areas of work, publication or funding histories, mentions of NVIDIA technology, and contact information including emails, phone numbers, and associated organizations or collaborations. We use this data to understand the market for our products and to communicate with potential customers or partners. We process this data based on our legitimate interest in market research and in finding and communicating with potential customers. If you have consented to receive marketing communications or recommendations, we share obfuscated (hashed) information about you with third-party ad providers such as Google to serve interest-based ads to you and others. We collect identity enrichment data from third-party sources such as your name, email, job title, company, associated industries, and social media handles. We combine this data with other information about you to more effectively communicate with you and others, including by customizing online content you view or making recommendations. We process this data based on our legitimate interest in finding and communicating with potential customers. We share this information with business partners so they can communicate with you about relevant products or services. If you have consented to receive marketing communications or recommendations, we share obfuscated (hashed) information about you with third-party ad providers such as Google to serve interest-based ads to you and others.",legal_boilerplate
ecdbc82c845585cd,2025,Explore Life at NVIDIA,"We’re an eclectic, passionate group of professionals dedicated to solving some of the world’s biggest challenges. The project is the boss—even for our CEO. We thrive on seamless collaboration and shared success while embracing diversity and individuality. Everyone contributes. Everyone belongs.",mission_brand
dfe0fcb75feae16a,2018,"Last updated: April 3, 2017","e. Return Policy. Subject to the terms of the Agreement, NVIDIA does not offer returns for any GeForce NOW credits in your GFN account. f. Recorded Content. The GFN service may enable you to record your electronic activity, including but not limited to gameplay (“Content Videos”), and upload or broadcast the Content Videos on services such as Twitch.tv and YouTube. You are solely responsible for your Content Videos and assume all risk arising from your use of third party websites, services, and networks. You represent and warrant that you are the creator and owner of any Content Videos or otherwise have sufficient rights and authority to post or publish them. g. Third Party Technology. GFN may come bundled with, or otherwise include or be distributed with, third party software licensed by an NVIDIA supplier and/or open source software provided under an open source license (Open Source Software) (collectively, “Third Party Software”). Notwithstanding anything to the contrary herein, Third Party Software is licensed to you subject to the terms and conditions of the software license agreement accompanying such Third Party Software whether in the form of a discrete agreement, click-through license, or electronic license terms accepted at the time of installation and any additional terms or agreements provided by the third party licensor (“Third Party License Terms”). Use of the Third Party Software by you shall be governed by such Third Party License Terms, or if no Third Party License Terms apply, then the Third Party Software is provided to you as-is for use in or with GFN and not otherwise used separately.",legal_boilerplate
