chunk_id,year,heading,text,label
44a7fedf5f68d7d6,2024,"Palo Alto, CA","Our Palo Alto office houses the majority of our core research teams including our pre-training, post-training, and vision teams.",mission_brand
879fad9ae7c120d5,2026,Screening interview,A short interview to learn more about you and assess if the role fits. Prepare for short technical questions and a review of your background.,process_logistics
9f175f1515f64fca,2025,Grok-1 open source release,We release the weights and the architecture of our Grok-1 LLM.,mission_brand
5deb03679413211d,2026,At our core,"We’re a focused and mighty team connected by our curiosity, commitment, and unwavering drive.",mission_brand
3ba984f74e08ded2,2026,Technical interviews,Sessions where we dive deep into your technical expertise. We want to understand how you approach complex problems and think critically.,process_logistics
1842467e5ba92d16,2025,Coding ≥ x ∀ x,"We are driven by ambitious goals, fast execution, and a strong sense of urgency. Join us if you want to shape the next generation of AI models and products.",mission_brand
4fa2159892452cfc,2024,AI Tutors,Our in-house AI tutors work hand-in-hand with the technical team to create and curate high quality data for training and evaluating our models. Our tutors are experts in a wide array of fields and have expert writing skills.,mission_brand
0e43ef4bf30260f1,2025,Interview process,We generally do not use recruiters for assessments. Applications are evaluated by our technical team members. Interviews will be conducted via virtual meetings and/or onsite.,process_logistics
31728a2cc3be5366,2025,Our path of progress,We’re moving toward a future where we will harness our cluster’s full power to solve intractable problems. What’s one seemingly impossible question you’d answer for humanity?,mission_brand
f15353e3a2bac011,2024,Grok-1 open source release,We release the weights and the architecture of our Grok-1 LLM.,mission_brand
409e74d8b2fc798e,2023,Advisory,Our team is advised by Dan Hendrycks who currently serves as the director of the Center for AI Safety .,mission_brand
0dd293cedf4d78e3,2025,Grok Code Fast 1,"We're thrilled to introduce grok-code-fast-1, a speedy and economical reasoning model that excels at agentic coding.",mission_brand
09d8cf07b029e21f,2024,Grok-2,"We released Grok-2, our frontier language model with state-of-the-art reasoning capabilities, alongside a smaller but still capable sibling, Grok-2 mini.",mission_brand
7e82984c333fb9b8,2026,"Ambitious goals, fast execution","We are driven by curiosity, commitment, and a strong sense of urgency. Join us if you want to work on frontier AI models and ship products that matter.",mission_brand
fcc3df4a06ed8f24,2025,Life and family,Life and AD&D insurance and fertility benefits to ensure our team’s well-being and peace of mind.,benefits_perks
51745bfe10bb8c2f,2026,Accelerate human scientific discovery.,"We build AI to understand the universe. Frontier reasoning, real-time voice, and generative media — designed to extend what humanity can know and do.",mission_brand
53cab0d7c04c7734,2024,Grok-1,We announce the early-access release of our conversational AI Grok and the Grok-1 model. Hundreds of early-access users start using Grok.,mission_brand
1862da5bc66e7836,2026,Life and family,Life and AD&D insurance and fertility benefits to ensure our team’s well-being and peace of mind.,benefits_perks
255fad322a4e89a3,2025,Technical Interview,"An hour-long session where we dive deep into your technical expertise. This isn't just about solving puzzles; it's about understanding how you approach complex problems, your coding style, and your ability to think critically under pressure.",process_logistics
26d281dfdc7dab2b,2025,Collaboration across borders,"We are hiring across all our offices in our Palo Alto headquarters, Seattle, San Francisco, Tennessee, and London UK. We prioritize in-person work to support our fast-paced, collaborative projects. Exceptional candidates are welcome to apply from anywhere.",process_logistics
e376fb20a8226435,2025,"Palo Alto, CA","Our Palo Alto office houses the majority of our core research teams including our pre-training, post-training, and vision teams.",mission_brand
1826daf492aba65e,2025,Grok Image Generation Release,"We updated Grok's capabilities with a new autoregressive image generation model, code-named Aurora , available on the 𝕏 platform.",mission_brand
88861570ba596e15,2024,Grok-0,"We finished training our first flagship model, Grok-0, which is a 33B parameter dense transformer architecture.",mission_brand
1c5812631fd3a4f5,2025,Coding ≥ x ∀ x,"We are a team of AI researchers and engineers on a mission to build AI systems that can help humanity understand the world better. We are driven by ambitious goals, fast execution, and a strong sense of urgency. Join us if you want to shape the next generation of AI models and products. We offer the following employee benefits: Unlimited paid time off subject to prior approval",mission_brand
3a2e6700afd726e7,2025,Grok on X,X users who are subscribed to X Premium+ can start using Grok on the X website and apps.,mission_brand
d577b5cceb2a3bb3,2026,Collaboration across borders,"We are hiring across all our offices in Palo Alto, Seattle, Tennessee, and London. We prioritize in-person work to support fast-paced, collaborative projects.",process_logistics
1a38bf8daa548a87,2026,Collaboration across borders,"We are hiring across all our offices. We prioritize in-person work to support our fast-paced, collaborative projects.",process_logistics
c9756206096c6742,2023,Announcing xAI July 12th 2023,Today we announce the formation of xAI. The goal of xAI is to understand the true nature of the universe. We will share more information over the next couple of weeks and months.,mission_brand
95615ad6df1c0d9c,2025,xAI raises $6B Series C,"We are partnering with A16Z, Blackrock, Fidelity Management & Research Company, Kingdom Holdings, Lightspeed, MGX, Morgan Stanley, OIA, QIA, Sequoia Capital, Valor Equity Partners and Vy Capital, amongst others.",mission_brand
6188c64cbd31e7b6,2026,Submit your application,Our team will review your CV and statement of exceptional work.,process_logistics
dec07e7f3096533e,2025,Grok-1.5V,We added vision-capabilities to Grok-1.5. The model can now reason about interleaved natural language and images.,mission_brand
b17a20f4efcc668b,2025,"San Francisco, CA",Our infrastructure team takes care of our large compute clusters and is predominantly located in San Francisco.,mission_brand
634312172b3a02b2,2025,Move quickly and fix things,Our approach to rapid development and iteration allows us to innovate at breakneck speeds. We’re not interested in speed for speed’s sake—we’re here to solve real problems.,mission_brand
2a9cfaa95f3ab112,2024,Understand the Universe,"xAI is a company working on building artificial intelligence to accelerate human scientific discovery. We are guided by our mission to advance our collective understanding of the universe. Our team is led by Elon Musk, CEO of Tesla and SpaceX . Collectively our team contributed some of the most widely used methods in the field, in particular the Adam optimizer , Batch Normalization , Layer Normalization , and the discovery of adversarial examples . We further introduced innovative techniques and analyses such as Transformer-XL , Autoformalization , the Memorizing Transformer , Batch Size Scaling , μTransfer , and SimCLR . We have worked on and led the development of some of the largest breakthroughs in the field including AlphaStar , AlphaCode , Inception , Minerva , GPT-3.5 , and GPT-4 . Our team is advised by Dan Hendrycks who currently serves as the director of the Center for AI Safety . We partner closely with X Corp to bring our technology to more than 500 million users of the X app.",mission_brand
d2cdafb8f47c36e2,2024,Open Roles,We are always looking to hire the best people in the field. Apply using the links below if you are interested.,process_logistics
d7528584bd8b126f,2026,Introducing the Voice Agent Builder,Create a personalized voice agent in under 2 minutes without a single line of code.,mission_brand
a53e75a2b2639dd2,2026,Grok 4.1 Release,"We released Grok 4.1, exceptionally capable in creative, emotional, and collaborative interactions.",mission_brand
0ddac67ad121b9ef,2025,Grok for Everyone,We released our latest Grok-2 model for free to all 𝕏 users.,mission_brand
7f853df51c3cb6b6,2024,Work at xAI,"We are a team of AI researchers and engineers on a mission to build AI systems that can help humanity understand the world better. We are driven by ambitious goals, fast execution, and a strong sense of urgency. Join us if you want to shape the next generation of AI models and products.",mission_brand
f4fd04021a860223,2026,Our path of progress,We’re moving toward a future where we will harness our cluster’s full power to solve intractable problems. What’s one seemingly impossible question you’d answer for humanity?,mission_brand
fd612a20fc27591c,2024,"San Francisco, CA",Our infrastructure team takes care of our large compute clusters and is predominantly located in San Francisco.,mission_brand
29cc68e01d0f6d73,2025,Grok-1.5 on X,We released Grok-1.5 to all X Premium users across all jurisdictions.,mission_brand
4da0bfc2c85b3031,2025,Collaboration across borders,"We are hiring across all our offices in San Francisco, Palo Alto, and London, UK. We prioritize in-person work to support our fast-paced, collaborative projects. Exceptional candidates are welcome to apply from anywhere.",process_logistics
bb2f82a5fb436c68,2025,Grok 3 Beta — The Age of Reasoning Agents,"We are thrilled to unveil an early preview of Grok 3, our most advanced model yet, blending superior reasoning with extensive pretraining knowledge.",mission_brand
2c327d240f11b5ea,2025,Grok 4,"Grok 4 is the most intelligent model in the world. It includes native tool use and real-time search integration, and is available now to SuperGrok and Premium+ subscribers, as well as through the xAI API. We are also introducing a new SuperGrok Heavy tier with access to Grok 4 Heavy - the most powerful version of Grok 4.",mission_brand
e6edbf7dca8380c1,2026,Reasoning from first principles,"We challenge conventional thinking by breaking down problems to their fundamental truths, grounded in logic and evidence rather than consensus.",mission_brand
d8579d02461b5a8a,2025,Grok-1,We announce the early-access release of our conversational AI Grok and the Grok-1 model. Hundreds of early-access users start using Grok.,mission_brand
3699fc762a161094,2025,At our core,"We’re a focused and mighty team connected by our curiosity, commitment, and unwavering drive.",mission_brand
85e0ba697b382522,2025,"London, UK","Our London team consists of highly experienced engineers who work on large-scale distributed systems across data, research, and product.",mission_brand
5261430ea7cf28a5,2024,Team,"Our team is led by Elon Musk, CEO of Tesla and SpaceX . We have previously worked at DeepMind , OpenAI , Google Research , Microsoft Research , Tesla , and the University of Toronto . Collectively we contributed some of the most widely used methods in the field, in particular the Adam optimizer , Batch Normalization , Layer Normalization , and the discovery of adversarial examples . We further introduced innovative techniques and analyses such as Transformer-XL , Autoformalization , the Memorizing Transformer , Batch Size Scaling , μTransfer , and SimCLR . We have worked on and led the development of some of the largest breakthroughs in the field including AlphaStar , AlphaCode , Inception , Minerva , GPT-3.5 , and GPT-4 .",mission_brand
7688ed2dd75a4ce4,2026,Offer Extended,"We value transparency and efficiency, so expect a prompt decision. If you've demonstrated the exceptional skills and mindset we're looking for, we'll extend an offer to join xAI. This isn't just a job offer; it's an invitation to be part of a team that's pushing the boundaries of AI to accelerate human scientific discovery.",process_logistics
5860a3f2fb34b359,2025,Bringing Grok to Everyone,"Grok is now faster, sharper, and has improved multilingual support. It is available to everyone on the 𝕏 platform.",mission_brand
